acc,weighted_f1,weighted_prec,f1,prec,rec,auroc,aupr_in,aupr_out,fpr95,eer,der,dataset,ood_dataset,method,ood_detection_method,text_backbone,seed,log_id,lr,weight_decay,warmup_proportion,hidden_dims,num_attention_heads,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_hidden_layers,max_position_embeddings,aligned_method,multiple_ood,select_number_min,select_number_max,mlp_hidden_size,mlp_dropout,alpha,scale,eval_acc,sampler
58.14,56.89,58.74,51.63,55.43,51.42,50.97,57.56,44.36,94.43,49.01,55.55,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5805,
58.98,57.51,58.09,51.72,53.43,52.26,51.52,57.81,44.74,94.43,48.88,55.59,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5814,
59.37,57.84,58.68,51.49,55.76,50.94,51.58,57.99,44.83,94.24,48.75,55.44,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5823,
60.11,57.98,58.24,50.5,53.7,50.81,51.79,58.09,44.88,94.5,48.5,55.61,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5976,
56.47,55.22,57.33,50.21,54.21,50.77,50.94,57.01,44.29,94.75,49.14,55.76,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5759,
59.71,58.65,59.27,53.42,56.31,53.5,51.52,57.48,44.7,94.69,48.82,55.74,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5886,
58.44,57.49,58.9,51.89,57.24,51.21,51.25,57.22,44.59,94.43,49.07,55.62,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.6004,
57.3,57.21,58.92,51.68,53.22,52.39,51.5,57.42,44.75,94.69,48.69,55.73,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5805,
58.29,56.9,58.15,50.21,54.34,50.56,51.37,57.4,44.77,94.11,49.2,55.57,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5949,
57.65,57.18,57.4,51.48,52.87,51.45,51.67,57.73,44.81,94.43,48.69,55.55,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5967,
58.39,57.43,59.07,52.32,58.0,51.51,51.22,57.28,44.47,94.5,49.01,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5913,
58.53,57.26,59.01,51.97,57.46,52.41,51.83,57.8,44.98,94.37,48.37,55.47,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5895,
58.24,56.68,58.45,50.04,56.15,50.16,51.44,57.62,44.67,94.5,49.07,55.63,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5958,
58.83,57.75,58.78,51.82,56.23,51.74,51.51,57.65,44.73,94.43,48.62,55.59,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5904,
56.47,55.88,56.8,50.62,50.82,52.4,51.83,58.32,45.08,93.99,48.82,55.44,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5832,
59.03,57.49,59.83,51.02,60.59,50.63,51.34,57.46,44.68,94.43,49.01,55.7,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5967,
58.34,57.16,58.98,51.71,58.06,51.03,51.76,57.67,45.02,94.43,48.69,55.64,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5922,
57.35,57.47,58.85,52.47,53.86,53.13,51.64,57.62,44.93,94.31,49.01,55.56,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5832,
58.73,57.1,58.25,50.64,57.22,50.18,51.34,57.49,44.63,94.5,49.01,55.84,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6013,
58.34,56.81,57.2,50.08,52.8,50.4,51.64,57.77,44.7,94.63,48.75,55.66,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5895,
57.65,56.26,56.91,50.67,52.54,51.14,51.36,57.72,44.68,94.56,49.2,55.64,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5868,
57.55,57.06,58.61,51.17,54.38,51.03,52.02,58.03,45.2,94.05,48.5,55.33,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5678,
58.39,57.35,58.36,51.42,56.04,51.02,51.96,58.05,45.12,94.24,48.75,55.65,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5904,
57.99,57.54,59.68,52.26,56.94,51.88,51.66,57.85,44.82,94.43,48.75,55.56,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5841,
57.75,57.37,58.78,52.27,55.86,51.66,52.13,58.23,45.14,94.18,47.98,55.48,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5922,
57.11,56.4,58.08,51.46,55.31,51.47,52.09,58.05,45.24,94.31,48.62,55.49,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5696,
58.14,57.35,58.41,50.92,54.11,50.64,52.06,58.24,45.14,94.11,48.56,55.36,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5832,
58.34,57.47,58.64,51.86,54.74,51.66,51.8,58.0,45.03,94.5,48.88,55.63,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5814,
58.19,57.55,58.65,51.81,54.8,51.75,51.36,57.43,44.65,94.43,49.01,55.54,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5877,
57.5,57.02,57.7,51.29,52.24,51.53,51.47,57.45,44.74,94.24,49.2,55.63,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.585,
58.19,56.4,58.13,50.09,57.5,49.68,51.29,57.49,44.61,94.5,49.14,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5922,
57.85,57.55,58.15,51.73,53.51,51.63,51.34,57.42,44.54,94.69,49.01,55.72,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5832,
57.8,55.73,58.64,48.22,57.85,48.57,51.27,57.41,44.41,94.75,48.69,55.8,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5796,
57.55,56.06,58.33,50.28,55.2,49.83,50.66,57.03,44.09,94.5,49.78,55.6,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5778,
57.65,56.05,58.34,50.1,56.93,49.41,51.05,57.34,44.28,94.82,49.39,55.74,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5823,
59.08,58.1,58.39,52.98,55.92,52.61,51.91,58.05,45.0,94.5,48.37,55.56,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,1e-05,0.1,0.01,768.0,8.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.585,
58.53,57.27,59.73,52.14,60.6,51.89,51.31,57.48,44.69,94.37,49.39,55.51,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.585,
58.44,57.67,59.66,52.92,58.32,52.66,52.04,57.9,45.22,94.31,48.24,55.55,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5832,
59.03,57.25,58.66,50.61,57.86,50.79,51.62,57.9,44.89,94.18,48.94,55.4,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5931,
58.48,57.49,57.89,51.78,53.82,52.26,51.2,57.36,44.6,94.31,49.01,55.56,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5976,
57.06,55.72,56.83,50.32,53.05,51.31,51.7,57.72,45.01,94.05,49.01,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5823,
57.85,56.35,57.12,50.64,54.94,50.82,51.9,58.11,45.06,94.18,48.5,55.74,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5904,
59.52,58.08,59.41,51.95,58.3,51.65,52.09,58.0,45.07,94.56,48.37,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.594,
57.55,57.06,58.61,51.17,54.38,51.03,52.02,58.03,45.2,94.05,48.5,55.33,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5678,
59.42,58.6,60.16,53.2,56.52,53.58,51.99,58.2,45.0,94.37,48.3,55.67,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-20-47,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5895,
57.99,57.54,59.68,52.26,56.94,51.88,51.66,57.85,44.82,94.43,48.75,55.56,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5841,
57.11,56.4,58.08,51.46,55.31,51.47,52.09,58.05,45.24,94.31,48.62,55.49,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5696,
58.34,57.47,58.64,51.86,54.74,51.66,51.8,58.0,45.03,94.5,48.88,55.63,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5814,
58.93,58.15,58.15,53.27,54.17,53.45,51.93,57.94,45.01,94.5,48.5,55.9,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6022,
57.65,55.67,58.87,49.06,58.47,49.34,51.98,57.87,44.83,94.69,48.05,55.69,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5651,
58.04,57.21,57.94,51.29,53.87,51.02,51.95,58.04,45.04,94.56,48.43,55.66,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,1.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6022,
57.55,56.05,57.35,49.47,54.94,49.05,51.69,57.6,44.87,94.56,48.69,55.62,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5841,
58.63,58.13,59.04,52.26,54.15,52.13,51.77,57.77,44.82,94.43,48.75,55.72,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.6058,
57.65,55.51,58.35,48.79,56.19,49.49,51.7,57.55,44.7,94.75,48.37,55.7,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.5696,
57.89,56.71,57.74,50.97,54.17,50.79,51.57,58.18,44.66,94.31,48.62,55.5,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,2.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5913,
57.45,56.14,56.85,49.49,51.76,50.31,51.75,57.88,44.96,94.5,48.5,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,1e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5868,
57.75,57.52,58.03,52.12,53.13,52.2,51.45,57.6,44.64,94.5,48.69,55.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,4.0,0.3,0.3,768.0,7.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5741,
57.5,56.93,57.83,52.04,55.24,51.82,52.14,58.1,45.35,94.18,48.75,55.4,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.5769,
58.34,57.37,57.51,51.89,54.22,51.42,51.79,57.96,44.99,94.24,48.69,55.46,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,3.0,msz_ma_MIntRec2_multi-class_0_2024-05-07-04-20-58,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5841,
58.53,57.6,58.63,52.36,57.17,51.67,51.9,58.02,45.07,94.24,48.5,55.46,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.5877,
58.98,58.39,59.54,53.39,56.8,52.89,52.01,58.16,45.16,94.24,48.69,55.59,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-06-13-23-08,2e-05,0.1,0.01,768.0,6.0,0.3,0.3,768.0,3.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.585,
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.63,57.84,58.13,52.9,53.57,53.65,73.18,80.96,58.64,82.21,32.5,53.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-03-10-28,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5976,dir
59.27,58.22,58.29,52.96,54.01,53.64,73.11,80.99,58.76,82.62,33.0,53.85,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-03-10-28,1e-05,0.1,0.1,768.0,4.0,0.3,0.3,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.6085,dir
59.17,57.91,58.98,52.31,56.88,52.71,72.4,80.43,58.18,83.29,33.42,54.25,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.594,dir
59.52,57.87,58.1,50.93,54.13,51.43,71.82,80.06,57.82,80.79,33.83,52.69,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5976,dir
59.37,58.94,59.39,53.59,55.04,53.89,72.83,80.89,58.31,83.46,33.33,54.35,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.6022,dir
59.42,58.9,59.29,53.2,54.56,53.53,72.57,80.79,58.24,81.95,33.92,53.41,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,6.0,0.594,dir
58.24,57.39,57.54,52.34,54.25,52.38,72.95,80.79,58.45,83.79,32.25,54.58,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.5895,dir
58.88,57.64,57.23,51.68,53.42,51.72,73.32,81.06,59.25,83.54,31.58,54.42,MIntRec2,MIntRec2-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec2_multi-class_0_2024-05-18-05-36-50,1e-05,0.1,0.1,768.0,8.0,0.3,0.3,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,6.0,0.5877,dir
