acc,weighted_f1,weighted_prec,f1,prec,rec,auroc,aupr_in,aupr_out,fpr95,eer,der,dataset,ood_dataset,method,ood_detection_method,text_backbone,seed,log_id,lr,weight_decay,warmup_proportion,hidden_dims,num_attention_heads,attention_probs_dropout_prob,hidden_dropout_prob,intermediate_size,num_hidden_layers,max_position_embeddings,aligned_method,multiple_ood,select_number_min,select_number_max,mlp_hidden_size,mlp_dropout,alpha,scale,eval_acc,sampler
..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.69,71.38,71.47,67.86,68.74,67.56,81.0,78.92,81.42,62.44,25.11,33.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7438,
72.58,72.31,72.73,69.21,69.99,69.46,81.52,79.51,81.57,62.67,26.0,33.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7393,
71.46,71.02,71.29,68.43,70.16,67.93,81.38,78.91,81.91,63.56,25.56,34.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7596,
72.13,72.11,72.48,69.14,69.53,69.23,80.76,78.88,80.84,66.0,25.78,35.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
70.56,70.1,71.73,66.52,71.03,66.35,80.73,78.41,80.55,68.44,26.0,36.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7528,
73.03,73.0,74.08,70.58,72.74,69.77,81.25,79.36,81.35,66.67,25.33,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7483,
70.56,70.2,70.24,67.0,67.92,66.71,79.95,77.82,80.37,69.11,26.22,36.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7461,
71.24,71.29,71.73,68.98,69.73,68.84,80.11,78.07,79.37,67.33,27.11,35.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7348,
70.11,69.88,71.2,67.26,70.86,65.99,81.15,79.11,81.41,64.44,25.56,34.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
68.99,68.67,68.91,66.59,67.12,66.84,79.57,77.31,80.0,69.11,28.67,36.85,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7438,
72.36,72.02,72.6,69.24,71.47,68.36,80.43,78.2,80.63,65.11,27.33,34.74,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7281,
70.56,70.31,70.56,67.61,67.96,67.92,80.17,78.05,79.8,64.44,27.11,34.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7326,
69.89,69.28,69.72,65.56,66.81,65.94,80.36,77.94,81.02,66.0,27.33,35.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7303,
68.99,68.56,68.63,66.31,66.81,66.52,79.66,77.38,80.12,64.89,28.22,34.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7461,
69.66,68.32,68.05,64.0,64.0,65.29,78.59,76.19,79.16,61.56,30.22,33.09,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7236,
69.89,69.4,70.23,66.31,68.23,66.4,80.56,77.86,81.04,62.0,27.56,33.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7371,
70.79,70.43,70.66,66.96,67.92,66.96,80.65,78.14,80.58,66.22,25.78,35.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7483,
71.46,71.39,71.94,69.21,69.87,69.34,81.37,79.12,81.11,64.0,25.11,34.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7416,
69.89,69.67,69.96,67.2,67.76,67.23,81.15,78.87,81.03,69.33,25.56,36.84,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7348,
71.24,70.91,71.54,68.41,69.92,68.58,80.99,78.8,81.1,65.33,24.67,34.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7393,
71.46,70.92,71.38,67.57,69.88,66.76,81.2,78.63,81.83,65.33,25.78,34.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7371,
72.36,72.18,72.57,69.77,70.76,69.64,81.11,78.84,80.69,65.56,25.78,34.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
69.89,69.62,69.88,66.46,67.26,66.4,81.16,78.8,81.02,68.89,26.22,36.62,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
72.36,72.01,72.34,68.7,70.03,68.26,81.69,79.21,82.22,64.67,24.89,34.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7371,
72.36,71.91,72.83,69.8,73.27,68.64,81.42,79.17,82.41,60.0,25.56,32.32,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7393,
68.76,68.56,69.08,66.17,67.52,66.17,80.56,78.81,80.96,67.56,27.56,36.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7348,
71.91,71.66,71.97,68.98,70.93,67.9,81.63,79.34,81.85,64.0,24.89,34.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7303,
71.24,71.11,71.4,68.14,69.23,67.79,80.51,78.15,80.49,68.89,25.78,36.72,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7438,
72.13,71.72,72.29,69.34,71.93,68.28,81.12,79.06,82.0,62.22,26.22,33.42,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7416,
71.01,70.41,70.26,67.99,68.93,67.9,81.28,79.1,81.4,66.0,24.44,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7371,
71.91,71.77,72.68,68.66,70.29,69.01,80.83,78.74,80.8,63.78,26.22,34.2,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7393,
71.46,71.03,71.23,67.88,69.37,67.49,79.93,77.18,80.03,67.78,26.89,36.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7393,
71.69,71.2,71.35,67.68,68.91,67.48,80.34,78.44,79.35,68.67,26.67,36.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7303,
70.56,70.51,70.87,67.45,67.99,67.66,80.32,78.1,80.8,65.33,26.44,34.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7326,
67.64,66.31,66.74,61.98,64.17,62.37,79.79,77.12,79.05,64.0,26.89,34.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7191,
72.36,71.92,72.44,69.09,71.28,68.19,80.55,78.44,80.81,64.67,26.89,34.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7393,
71.01,70.65,71.32,68.61,70.79,67.59,79.59,77.73,79.63,69.78,27.33,37.07,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7303,
71.46,70.82,71.14,66.92,69.4,66.13,80.36,78.31,80.18,68.22,26.44,36.41,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7213,
71.91,71.64,72.14,68.98,71.02,68.01,80.93,78.63,81.29,64.89,25.56,34.75,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7393,
68.54,67.17,67.55,63.07,65.42,63.34,79.82,77.25,79.34,66.67,27.56,35.29,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7169,
71.91,71.86,72.19,68.71,68.78,69.18,80.84,78.29,80.61,63.56,25.33,34.09,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7326,
71.69,71.51,71.87,68.63,69.33,68.69,82.31,80.16,83.08,59.33,24.22,31.87,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7393,
70.34,70.19,70.68,66.78,68.24,66.18,81.37,79.33,82.03,61.11,25.78,32.87,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7258,
71.91,71.67,72.21,68.95,70.28,68.55,80.65,78.05,80.68,60.44,26.22,32.43,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7303,
72.13,71.64,72.05,68.42,70.09,68.12,81.38,79.04,82.05,61.11,25.33,32.86,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7348,
70.34,69.83,70.44,65.26,67.04,65.26,81.06,78.49,81.34,62.89,25.78,33.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,8.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7236,
72.36,71.98,72.51,69.69,71.59,69.27,81.1,78.62,81.42,64.0,26.0,34.31,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7438,
71.69,71.4,72.17,68.92,71.32,68.22,80.6,78.4,81.07,66.0,26.89,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7416,
72.36,72.08,72.92,69.47,71.66,69.22,81.32,79.39,81.72,65.78,25.78,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,6.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7236,
71.01,70.74,71.25,67.75,69.19,67.56,80.78,78.36,81.23,66.0,26.0,35.3,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7461,
70.56,70.15,70.73,66.07,68.27,65.2,81.18,79.14,81.66,63.33,26.0,33.98,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7393,
70.11,69.93,70.36,67.17,68.76,66.6,80.83,78.54,80.98,66.0,27.11,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7483,
71.46,71.25,71.59,68.57,69.46,68.68,82.02,79.96,81.93,63.56,24.0,34.09,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7506,
70.79,70.41,70.95,66.12,68.07,65.46,81.17,79.15,81.5,63.56,26.22,34.09,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7416,
70.79,70.5,70.78,67.93,68.94,67.77,80.71,78.51,80.94,64.67,26.44,34.64,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7438,
72.58,72.26,72.58,69.23,70.8,68.81,80.13,78.25,78.94,65.78,25.33,35.19,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7461,
73.26,72.42,72.76,68.75,70.31,69.22,79.84,77.65,78.99,66.67,26.89,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7303,
71.69,71.28,71.49,68.06,69.77,67.32,80.87,78.99,80.57,65.78,26.0,35.08,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7438,
71.46,71.1,71.32,67.19,68.16,67.04,78.12,76.34,77.7,70.67,28.44,37.62,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7348,
71.91,71.7,71.9,68.67,70.03,67.82,81.51,79.59,81.88,62.44,25.33,33.53,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7461,
74.16,73.26,73.58,69.68,71.52,69.86,79.19,77.21,77.68,68.67,27.78,36.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7326,
70.56,70.13,70.54,67.13,69.47,66.13,81.06,78.97,81.13,66.22,27.33,35.18,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7393,
70.56,70.01,70.23,67.96,69.29,67.86,80.59,78.4,80.69,67.56,27.56,35.74,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,4.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7348,
71.69,71.32,71.4,67.65,68.83,67.14,78.77,76.87,78.03,73.78,27.33,39.17,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,6.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7326,
70.56,69.95,70.11,66.15,68.18,65.22,80.88,78.61,81.74,67.33,25.33,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,8.0,0.7483,
70.79,70.78,71.32,67.87,68.63,67.88,80.57,78.45,80.35,63.56,26.22,33.97,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,16.0,0.7483,
71.46,71.16,71.54,67.92,68.97,67.88,80.93,79.15,80.95,64.67,25.56,34.52,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,3.0,8.0,0.7371,
70.79,70.15,70.28,66.99,69.12,66.11,80.66,78.28,81.0,68.22,26.22,36.28,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,2.0,16.0,0.7348,
71.01,71.14,71.8,68.28,69.11,68.14,80.77,78.51,80.35,64.67,25.78,34.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-09-48,1e-05,0.1,0.01,768.0,4.0,0.3,0.2,768.0,5.0,900.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,16.0,0.7483,
70.56,69.84,69.92,66.21,67.64,66.06,80.8,78.44,81.74,66.89,26.0,35.63,MIntRec,MIntRec-OOD,msz,ma,bert-base-uncased,0.0,msz_ma_MIntRec_multi-class_0_2024-05-07-14-08-05,1e-05,0.1,0.1,768.0,4.0,0.3,0.2,768.0,5.0,768.0,ctc,1.0,2.0,3.0,256.0,0.3,4.0,8.0,0.7483,
