F1-known,F1-open,F1,Acc,dataset,method,backbone,known_cls_ratio,labeled_ratio,loss,seed,train_epochs,created_time,lr,safe1,safe2,alpha,alpha_loss,margin,p,loss_weight,supcon_loss_weight,triplet_loss_weight
74.702,86.0959,75.2717,80.91,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-01-55-31,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.6
74.8505,85.8513,75.4005,80.65,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-01-57,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.7
72.2217,83.9464,72.8079,78.38,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-08-48,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.3
72.0145,83.8977,72.6087,78.21,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-14-37,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.4
73.8054,85.1504,74.3727,79.71,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-20-53,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.5
74.4399,85.8787,75.0119,80.65,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-26-32,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.6
74.5188,85.8441,75.0851,80.58,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-32-40,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.7
71.7297,83.6177,72.3241,77.89,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-37-52,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.3
74.108,85.309,74.6681,80.03,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-44-37,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.4
72.7755,84.4068,73.3571,78.93,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-50-20,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.5
74.02,85.3922,74.5886,80.03,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-02-55-59,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.6
74.2801,85.4676,74.8394,80.16,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-01-57,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.7
73.1651,84.4832,73.73100000000002,78.99,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-07-30,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.3
72.816,84.4723,73.3988,78.93,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-13-04,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.4
74.6924,85.9737,75.2564,80.71,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-19-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.5
73.2847,84.8339,73.8621,79.42,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-25-29,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.6
74.4674,85.7416,75.0311,80.42,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-30-54,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.7
72.347,83.7923,72.9192,78.15,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-36-25,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.3
73.9951,85.1852,74.5546,79.84,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-41-55,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.4
74.4937,85.6322,75.0506,80.39,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-48-26,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.5
74.9444,86.1296,75.5036,80.97,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-03-54-32,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.6
73.9243,85.1656,74.4863,79.81,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-00-09,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.7
71.8861,84.1316,72.4984,78.41,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-05-51,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.3
73.7837,85.1033,74.3497,79.71,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-12-14,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.4
73.7047,84.7474,74.2569,79.38,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-18-42,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.5
75.2504,86.0759,75.7917,80.94,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-26-00,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.6
73.6145,85.26799999999999,74.1972,79.94,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-31-19,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.7
71.9602,83.9398,72.5591,78.28,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-36-41,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.3
73.6205,85.006,74.1898,79.64,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-42-37,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.4
73.8727,85.1074,74.4344,79.77,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-48-38,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.5
73.1401,84.7008,73.7181,79.22,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-54-11,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.6
73.3531,84.6712,73.919,79.19,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-04-59-34,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.7
69.9065,82.853,70.5538,76.82,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-06-17,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.3
73.3109,84.9157,73.8911,79.38,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-11-52,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.4
74.1284,85.5298,74.6985,80.06,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-17-43,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.5
72.9885,84.3939,73.5588,78.86,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-22-43,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.6
73.9296,85.5707,74.5116,80.29,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-28-51,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.7
73.9591,85.6938,74.5458,80.29,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-34-26,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.3
72.8674,84.6339,73.4557,79.09,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-39-27,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.4
72.2985,83.9903,72.8831,78.38,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-45-19,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.5
73.3812,85.1504,73.9697,79.74,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-53-40,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.6
75.0398,86.0482,75.5902,80.91,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-05-59-42,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.7
73.7522,85.0265,74.3159,79.68,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-07-39,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.3
73.3342,84.7047,73.9028,79.25,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-13-19,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.4
74.436,85.8441,75.0064,80.62,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-19-07,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.5
75.3729,86.355,75.922,81.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-26-39,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.6
74.5219,85.81,75.0863,80.55,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-32-35,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.7
74.8811,85.6868,75.4214,80.42,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-40-14,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.3
71.947,84.2258,72.5609,78.54,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-45-27,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.4
73.9608,85.0962,74.5176,79.77,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-52-04,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.5
73.5192,85.5778,74.1222,80.13,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-06-58-55,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.6
72.9935,84.8046,73.5841,79.29,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,4.0,100.0,2024-09-24-07-03-49,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.7
72.6223,86.6525,73.3238,81.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-10-35,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.3
72.4275,87.6284,73.1875,82.21,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-16-08,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.4
73.0096,87.8844,73.7534,82.6,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-21-32,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.5
73.7405,88.0802,74.4575,82.89,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-27-00,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.6
74.0929,88.4088,74.8087,83.28,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-33-38,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.3,0.7
72.1057,86.4647,72.8236,80.88,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-40-15,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.3
72.9237,87.1915,73.6371,81.88,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-47-01,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.4
71.9519,86.8067,72.6947,81.2,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-53-04,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.5
72.0707,87.26,72.8302,81.79,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-07-59-06,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.6
73.7468,87.9981,74.4594,82.82,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-10-08,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.4,0.7
70.4981,85.6598,71.2562,79.74,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-16-48,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.3
72.3652,87.0505,73.0995,81.59,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-23-38,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.4
71.7925,86.9626,72.551,81.46,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-29-29,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.5
73.7842,87.8265,74.4863,82.6,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-35-35,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.6
74.6788,88.7402,75.3818,83.73,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-41-39,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.5,0.7
74.461,87.8439,75.1302,82.69,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-49-02,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.3
74.3803,88.1846,75.0705,83.08,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-08-55-35,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.4
73.7715,87.9496,74.4804,82.69,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-01-55,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.5
73.4516,88.0112,74.1795,82.76,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-08-55,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.6
74.0309,88.2244,74.7405,83.05,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-15-06,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.6,0.7
70.278,85.5918,71.0437,79.61,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-20-37,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.3
72.8464,87.6578,73.587,82.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-26-40,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.4
73.2457,88.0037,73.9836,82.69,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-32-31,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.5
74.9383,88.9348,75.6381,84.03,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-38-32,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.6
72.767,87.5933,73.5083,82.14,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-46-11,2e-05,0.6,0.6,0.0,0.5,0.3,2.0,1.0,0.7,0.7
70.5624,85.5172,71.3102,79.64,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-52-08,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.3
72.80199999999998,87.4296,73.5334,82.05,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-09-59-44,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.4
72.9329,87.4883,73.6607,82.01,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-06-32,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.5
74.6996,88.13799999999998,75.3715,83.12,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-13-21,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.6
73.5029,88.0559,74.2305,82.82,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-20-22,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.3,0.7
70.2175,85.4002,70.9766,79.35,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-26-04,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.3
73.8293,88.2175,74.5488,83.05,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-31-41,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.4
71.7073,86.8359,72.4637,81.23,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-37-41,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.5
73.9306,88.1103,74.6396,82.95,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-45-41,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.6
74.1637,88.29,74.8701,83.18,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-53-38,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.4,0.7
70.042,85.7752,70.8286,79.9,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-10-59-15,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.3
72.914,87.0771,73.6221,81.62,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-06-30,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.4
73.4061,87.8094,74.1263,82.53,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-12-31,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.5
74.7285,88.4045,75.4123,83.34,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-19-24,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.6
72.548,87.26,73.2836,81.85,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-26-32,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.5,0.7
72.8661,87.6347,73.6045,82.24,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-33-03,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.3
72.2921,87.3246,73.0437,81.82,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-40-35,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.4
72.71,87.8844,73.4687,82.44,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-47-42,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.5
71.8442,86.6981,72.5869,81.04,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-11-54-43,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.6
74.4449,88.223,75.1338,83.18,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-00-51,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.6,0.7
73.8016,87.8151,74.5023,82.53,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-06-58,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.3
72.6864,87.541,73.4292,82.08,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-13-20,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.4
72.568,87.0549,73.2923,81.56,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-19-36,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.5
73.9229,87.4941,74.6014,82.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-27-17,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.6
74.0784,88.1096,74.7799,83.02,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-33-47,2e-05,0.6,0.6,0.0,0.5,0.4,2.0,1.0,0.7,0.7
70.4488,85.7618,71.2145,79.81,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-39-35,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.3
73.2399,87.9535,73.9756,82.69,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-45-56,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.4
72.5204,87.6226,73.2755,82.14,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-52-04,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.5
73.1935,87.8548,73.9265,82.6,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-12-58-10,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.6
72.9788,87.2941,73.6946,81.95,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-03-59,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.3,0.7
73.6681,87.3272,74.3511,82.08,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-12-02,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.3
73.5205,87.3677,74.2129,82.08,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-18-44,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.4
72.3511,87.2949,73.0983,81.82,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-24-28,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.5
71.9778,86.7907,72.7184,81.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-32-31,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.6
72.7283,87.4502,73.4644,81.95,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-38-04,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.4,0.7
72.8835,87.4707,73.6129,82.08,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-44-15,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.3
73.8646,88.0725,74.575,83.02,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-50-52,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.4
71.7639,86.6179,72.5066,81.04,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-13-57-39,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.5
73.2323,87.3973,73.9406,82.18,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-03-11,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.6
72.6135,87.4912,73.3574,82.05,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-10-16,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.5,0.7
72.5668,86.8067,73.2788,81.27,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-17-12,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.3
72.9335,87.4736,73.6605,81.98,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-23-49,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.4
74.5799,88.5017,75.27600000000002,83.44,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-30-24,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.5
74.4459,88.4624,75.1468,83.41,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-36-37,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.6
75.0489,89.307,75.7618,84.38,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-42-22,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.6,0.7
72.90899999999998,86.7265,73.5998,81.1,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-48-37,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.3
73.2336,87.58200000000002,73.9511,82.24,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-14-57-52,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.4
73.295,87.9218,74.0263,82.53,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-15-04-06,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.5
73.199,87.9106,73.9346,82.63,banking,ADB,bert,0.25,1.0,CrossEntropyLoss,5.0,100.0,2024-09-24-15-10-08,2e-05,0.6,0.6,0.0,0.5,0.5,2.0,1.0,0.7,0.6
